"name","type","address","zip_code","state_ab","city","zip_code-2","lst","lon","mean","median","stdev","sum_w"
"McDonald's","hotdogs","1308 E Airport Fwy","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Popeyes Louisiana Kitchen","chicken_wings","1711 N Belt Line Rd","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"Two Mules Cantina","tex-mex","501 W Las Colinas Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Big State Fountain Grill","tradamerican","100 E Irving Blvd","75060","TX","Irving","75060","32.7992264","-96.927862",34346,31748,24602,"562.5181942"
"Sonic Drive-In","hotdogs","900 W John Carpenter Frwy","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Luci's Chicken and Rice","tradamerican","1500 W Pioneer Dr","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"Rudy's Mexican Restaurant","tex-mex","3301 W Rochelle Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Boston Market","tradamerican","5487 N Macarthur Blvd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Chipotle Mexican Grill","mexican","2800 N Belt Line Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Po’ Melvin’s","tradamerican","4070 N Belt Line Rd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Taco Bell","mexican","3321 N Belt Line Rd.","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Pizza Hut","pizza","819 N Beltline Rd","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"Chicken Pullita","mexican","904 W Airport Fwy","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Sonic Drive-In","hotdogs","1310 W Pioneer","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"Papa Johns Pizza","pizza","2201 N. Story Road","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Long John Silver's","seafood","400 W Irving Blvd","75060","TX","Irving","75060","32.7992264","-96.927862",34346,31748,24602,"562.5181942"
"Grandy's","hotdogs","2815 Beltline Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Freshii","salad","310 W Las Colinas Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Burger King","burgers","200 W Irving Blvd","75060","TX","Irving","75060","32.7992264","-96.927862",34346,31748,24602,"562.5181942"
"Thirsty Lion Gastropub & Grill","pubs","350 Las Colinas Blvd W","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Whataburger","hotdogs","2931 N Belt Line Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Tio Carlos Mexican latin Bar & Grill","mexican","2742 N O'connor Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"City Pizza + Wings","pizza","4016 N Belt Line Rd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Pizza Hut","pizza","1111 W Airport Fwy","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Jack in the Box","burgers","925 N Loop 12","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"McDonald's","hotdogs","302 W Irving Blvd","75060","TX","Irving","75060","32.7992264","-96.927862",34346,31748,24602,"562.5181942"
"Sonic Drive-In","burgers","1425 N Loop 12","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"Wendy's","hotdogs","1725 N. Beltline Road","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"QuikTrip","servicestations","2215 N O'Conner rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Dickey's Barbecue Pit","bbq","5330 N MacArthur Blvd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Taqueria Arandas","mexican","1225 W Airport Fwy","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"Whataburger","hotdogs","410 S Loop 12","75060","TX","Irving","75060","32.7992264","-96.927862",34346,31748,24602,"562.5181942"
"McDonald's","hotdogs","5220 N Mac Arthur Dr","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Sonic Drive-In","hotdogs","1445 N Beltline Rd","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"Church's Chicken","chicken_wings","2530 N Story Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"McDonald's","burgers","2410 N Story Rd","75062","TX","Irving","75062","32.8602976","-97.0012003",58835,300000,50856,"254.1963039"
"La Esquina De Pepe #2","mexican","815 N Belt Line Rd","75061","TX","Irving","75061","32.833226","-96.9517685",69029,52672,57591,"427.6180908"
"KFC","hotdogs","7990 N Macarthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Burrito Jimmy","mexican","3601 Regent Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Wingstop","chicken_wings","811 W Royal Ln","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Chicken Express","chicken_wings","136 E Belt Line Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Fuzzy's Taco Shop","mexican","1100 W John Carpenter Fwy","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Tacomex Las Colinas","mexican","5330 N Macarthur Blvd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Razzoo's Cajun Cafe","cajun","1414 Market Place Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Shawarma Press","mediterranean","411 E Royal Ln","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Cavalli Pizza","italian","3601 Regent Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"McAlister's Deli","sandwiches","3501 Regent Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Firehouse Subs","sandwiches","7601 N MacArthur","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Torchy's Tacos","tex-mex","7855 Las Colinas Ridge","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Freebirds World Burrito","tex-mex","7601 N MacArthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Wayback Burgers","burgers","8704 Cypress Waters Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Chick-fil-A","hotdogs","5350 N Macarthur Blvd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Denny's","breakfast_brunch","8120 Esters Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Rodeo Goat","burgers","9610 Wharf Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Pei Wei","asianfusion","7600 N Macarthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"McDonald's","burgers","750 W Lbj Fwy","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Whataburger","burgers","2900 N Airfield Dr","75261",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Wendy's","burgers","821 S. Macarthur","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Schlotzsky's","delis","7530 N MacArthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Papa Johns Pizza","pizza","8150 N Macarthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Boston Market","tradamerican","5487 N Macarthur Blvd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Pie Five Pizza Co.","pizza","6440 N Mcarthur Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Panera Bread","sandwiches","7600 N MacArthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Wendy's","burgers","1000 W Walnut Hill Lane","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Sonic Drive-In","burgers","1750 Market Place Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Taco Bell","hotdogs","7990 N Macarthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Lupe Tortilla","mexican","3131 Regent Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Jack in the Box","hotdogs","5340 Macarthur Blvd","75038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Jimmy John's","sandwiches","8460 N Belt Line Rd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Sonic Drive-In","hotdogs","900 W John Carpenter Frwy","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Marco's Pizza","chicken_wings","6941 Riverside Dr","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Jersey Mike's Subs","sandwiches","6550 N Macarthur Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Lambertis Ristorante & Wine Bar","wine_bars","7701 N MacArthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Andalous Mediterranean Grill","mediterranean","6450 N Macarthur Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Dairy Queen","hotdogs","110 W Southwestern","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Chipotle Mexican Grill","mexican","7717 N MacArthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"McDonald's","hotdogs","813 Macarthur Blvd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Snappy Salads","salad","6550 N MacArthur Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Twisted Root Burger","burgers","505 Houston St","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Salata","salad","7601 N Macarthur Blvd","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Flying Fish","seafood","9600 Wharf Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Flying Saucer Draught Emporium","beerbar","3111 Olympus Dr","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Dickey's Barbecue Pit","bbq","801 S Denton Tap Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Jimmy John's","sandwiches","6450 N MacArthur Blvd","75039","TX","Irving","75039","32.8875639","-97.0123055",0,0,0,"0"
"Subway","sandwiches","8445 Freeport Pkwy","75063","TX","Irving","75063","32.9342794","-96.9594948",94626,73694,71301,"759.757979"
"Urban Eatz","tradamerican","5910 N MacArthur Blvd","75035","TX","Frisco","75035","33.1428488","-96.7963828",101930,300000,50317,"168.0540427"
"QuikTrip","servicestations","1484 S Beltline Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"McDonald's","hotdogs","1201 W Fm 407","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Wendy's","burgers","2041 Justin Road","75028","TX","Flower Mound","75028","33.0333405","-97.0340801",93007,75687,59266,"331.7115839"
"QuikTrip","servicestations","1231 Justin Rd","75077","TX","Highland Village","75077","33.0903134","-97.0416326",122832,300000,63833,"132.8565268"
"Genti's Italian Restaurant","pizza","3700 Fm 2181","75065","TX","Lake Dallas","75065","33.1113136","-97.0197217",86572,77070,54465,"268.6492744"
"Pizza Hut","pizza","1301 Fm 407","75077","TX","Highland Village","75077","33.0903134","-97.0416326",122832,300000,63833,"132.8565268"
"Old House BBQ","bbq","380 Lake Park Rd","75057","TX","Lewisville","75057","33.046551","-96.981826",99890,100153,55708,"131.4247223"
"Wingstop","chicken_wings","2230 FM 407","75077","TX","Highland Village","75077","33.0903134","-97.0416326",122832,300000,63833,"132.8565268"
"Taco Bell","hotdogs","2170 FM 407","75077","TX","Highland Village","75077","33.0903134","-97.0416326",122832,300000,63833,"132.8565268"
"Subway","sandwiches","4030 Fm 2181","75065","TX","Lake Dallas","75065","33.1113136","-97.0197217",86572,77070,54465,"268.6492744"
"Papa Johns Pizza","pizza","2201 Justin Rd","75028","TX","Flower Mound","75028","33.0333405","-97.0340801",93007,75687,59266,"331.7115839"
"Sonic Drive-In","hotdogs","6210 Morriss Rd","75028","TX","Flower Mound","75028","33.0333405","-97.0340801",93007,75687,59266,"331.7115839"
"Dickey's Barbecue Pit","bbq","1511 FM 407","75077","TX","Highland Village","75077","33.0903134","-97.0416326",122832,300000,63833,"132.8565268"
"First Watch","breakfast_brunch","2201 Justin Rd","75028","TX","Flower Mound","75028","33.0333405","-97.0340801",93007,75687,59266,"331.7115839"
"Subway Restaurants","sandwiches","3400 Corinth Pkwy","76208",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Tommy Tamale","tex-mex","680 N Denton Tap Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"KFC","hotdogs","733 Hebron Pkwy","75057","TX","Lewisville","75057","33.046551","-96.981826",99890,100153,55708,"131.4247223"
"Truck Yard","beergardens","5959 Grove Ln","75056","TX","Lewisville","75056","33.0628042","-96.9288491",64793,300000,56019,"359.4864789"
"Whataburger","burgers","730 N Denton Tap Rd","75019","TX","Coppell","75019","32.9770024","-97.0174795",134081,300000,73275,"120.7240503"
"Panda Express","chinese","101 N. Stemmons Fwy.","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Taco Bell","hotdogs","1311 S State Highway 121 Business","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Whataburger","burgers","171 N Stemmons Fwy","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Braum's","icecream","812 S Stemmons Fwy","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Popeyes Louisiana Kitchen","chicken_wings","1394 Main St","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Boston Market","comfortfood","1570 W Main St","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Chipotle Mexican Grill","mexican","2605 S Stemmons Fwy","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Ale Taco","tacos","880 Hebron Pkwy","75057","TX","Lewisville","75057","33.046551","-96.981826",99890,100153,55708,"131.4247223"
"Golden Chick","hotdogs","179 N Valley Pkwy","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Chick-fil-A","hotdogs","749 W Main St Fm1171","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Taco Bell","mexican","855 W Main St","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Salt N Pepper","food_court","2401 Stemmons Fwy","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Panda Express","chinese","2325 S. Stemmons Fwy","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Taco Cabana","mexican","525 Surf","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Street Taco","mexican","1191 Valley Ridge Blvd","75077","TX","Highland Village","75077","33.0903134","-97.0416326",122832,300000,63833,"132.8565268"
"Chante Mexican Grill & Cantina","mexican","951 W Round Grove Rd","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Pizza Hut","pizza","2154 S Hwy 121","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Taco Bell","hotdogs","1025 W Round Grove Rd","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"McDonald's","hotdogs","1107 W Fm3040","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Burger King","hotdogs","1313 S State Highway 121","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"QuikTrip","servicestations","1701 S State Hwy 121 Bus","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Starwood Diner - Lewisville","diners","859 State Highway 121 Byp","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Jimmy John's","sandwiches","335 E Round Grove Rd","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Jimmy John's","sandwiches","1286 W Main St","75067","TX","Lewisville","75067","33.0238447","-97.0322997",86522,300000,31317,"103.3217916"
"Catrina Grill","mexican","383 Huffines Plz","75057","TX","Lewisville","75057","33.046551","-96.981826",99890,100153,55708,"131.4247223"
